sku_code,product_name,branch,department,quantity,net_sale,net_contribution,margin_pct,dept_avg_margin,dept_std_margin,dept_median_margin,dept_product_count,z_score,branch_dept_avg,branch_dept_std,is_anomaly,severity,margin_gap,revenue_impact
RE40922774,pran junior cream biscuit pineaple 70g,Membley,BISCUITS,,155.17,54.85,35.35,34.58100028571428,8.036502502204357,34.63335,350,0.09568835623143129,34.962080769230774,7.90984586583795,False,Normal,0.7689997142857194,1.1932568566571506
RE40922629,NUVITA WAFER STRAWBERRY 100G,Membley,BISCUITS,,1456.9,537.93,36.9231,34.58100028571428,8.036502502204357,34.63335,350,0.29143271138698634,34.962080769230774,7.90984586583795,False,Normal,2.342099714285716,34.1220507374286
102762,Nuvita Secrets coconut creams 80g,Membley,BISCUITS,,2775.86,686.83,24.7429,34.58100028571428,8.036502502204357,34.63335,350,-1.2241768459620042,34.962080769230774,7.90984586583795,False,Watch,-9.838100285714283,-273.0918905910285
100368,Manji Digestive 450g,Membley,BISCUITS,58.0,4405.17,1237.17,28.0845,34.58100028571428,8.036502502204357,34.63335,350,-0.8083740761521991,34.962080769230774,7.90984586583795,False,Normal,-6.4965002857142835,-286.18188163619993
100372,Manji Digestive 200g,Membley,BISCUITS,7.0,11767.24,2454.74,20.8608,34.58100028571428,8.036502502204357,34.63335,350,-1.7072352409460365,34.962080769230774,7.90984586583795,False,Watch,-13.72020028571428,-1614.4888961006852
100374,Manji Digestive Chocolate 150g,Membley,BISCUITS,,1931.03,637.39,33.0078,34.58100028571428,8.036502502204357,34.63335,350,-0.19575683393152193,34.962080769230774,7.90984586583795,False,Normal,-1.5732002857142788,-30.378969477228438
100378,Manji Digestive 100g,Membley,BISCUITS,70.0,13465.52,5304.19,39.3909,34.58100028571428,8.036502502204357,34.63335,350,0.5985065907671152,34.962080769230774,7.90984586583795,False,Normal,4.80989971428572,647.6780080070865
103326,Twist biscuit 6pcs,Membley,BISCUITS,127.0,2413.79,301.72,12.5,34.58100028571428,8.036502502204357,34.63335,350,-2.747588304695683,34.962080769230774,7.90984586583795,True,Warning,-22.081000285714282,-532.9889767965428
100383,Manji Ginger nut 70g,Membley,BISCUITS,1.0,5474.14,1915.95,35.0,34.58100028571428,8.036502502204357,34.63335,350,0.05213707258484512,34.962080769230774,7.90984586583795,False,Normal,0.41899971428571803,22.93663095960021
V0505,"Nutri Delights,Oats,Nuts, Chocolate Chip 100gms",Membley,BISCUITS,,155.17,38.79,25.0,34.58100028571428,8.036502502204357,34.63335,350,-1.1921853173176118,34.962080769230774,7.90984586583795,False,Watch,-9.581000285714282,-14.86683814334285
